"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"ENSG00000145332",1.94195809932593,0.273197915474624,0.478678774079263,0.0102415421608641,0.0988633253880414
"ENSG00000164134",0.744593143179719,0.834540994001284,0.930869202352252,0.0102660262784821,0.0988633253880414
"ENSG00000099139",976.203502753878,0.0667910632903362,0.238756275952787,0.0102964504136206,0.0990599513108164
"ENSG00000075711",1.46409351353173,0.32101412121591,0.655336871269981,0.0103595228855215,0.0993578627186671
"ENSG00000103496",3.84350408643344,-0.717778324152039,0.486196833897813,0.0103547427686028,0.0993578627186671
"ENSG00000105321",2.68404839984856,0.444062479467721,0.77281625863277,0.0103407517689014,0.0993578627186671
"ENSG00000271631",0.906599773028517,0.717510647426729,0.634201527741115,0.0103660952636896,0.0993578627186671
"ENSG00000117226",2.53966092003351,0.775753833859869,0.553216607124048,0.0104144211995443,0.0995424910002952
"ENSG00000144118",1.74498171456528,0.954013692500995,1.07808923215748,0.0104057631465873,0.0995424910002952
"ENSG00000271917",0.92855294641645,1.55830983294394,1.00407208822155,0.0104127215698938,0.0995424910002952
"ENSG00000128881",1.33118451400566,0.341925408086009,0.60827187866433,0.0104338054332706,0.0995546188756196
"ENSG00000131013",1.07459605554808,0.312335316120391,0.639385922236035,0.0104394068771863,0.0995546188756196
"ENSG00000213079",1.19794065555771,0.91982723578673,1.65807079832945,0.0104544461086904,0.0995546188756196
"ENSG00000262679",3.0457295169116,-0.658127748897737,0.433912379627173,0.0104528716864327,0.0995546188756196
"ENSG00000073331",4.08141233557007,0.315622020250028,0.523862070887502,0.0104987739515633,0.0998841688447344
